detector_id,location_name,detector_direction,created_date,modified_date,location_latitude,location_longitude,detector_type,detector_status,detector_movement,signal_id,atd_location_id
3008,LAKE AUSTIN BLVD / VETERANS DR,Eastbound,2017-06-23T00:00:00Z,2025-04-24T22:37:00Z,30.277687,-97.771866,Loop,Removed,THRU / RIGHT TURN,748,LOC16-003685
5906,FM 2222 RD / RIVER PLACE BLVD,Westbound,2017-09-11T00:00:00Z,2020-06-29T19:01:00Z,30.394526,-97.845512,Loop,Removed,THRU / RIGHT TURN,827,LOC16-004070
2741,SOUTHWEST PKWY / MOPAC EXPY SVRD,Northbound,2017-06-23T00:00:00Z,2021-03-04T15:19:00Z,30.236431,-97.822525,Loop,Removed,LEFT TURN,794,LOC16-003905
5707,BURNET RD / NORTHLAND DR,Eastbound,2017-09-11T00:00:00Z,2024-12-18T17:19:00Z,30.332472,-97.740067,Video,Ok,"LEFT TURN, THRU / RIGHT TURN",85,LOC16-000420
5731,SPRINGDALE RD / 12TH ST,Eastbound,2017-09-11T00:00:00Z,2025-02-02T18:46:00Z,30.278984,-97.687019,Video,Ok,"LEFT TURN, THRU / RIGHT TURN",568,LOC16-002785
620,MENCHACA RD / STASSNEY LN,Northbound,,2021-11-24T18:01:00Z,30.215431,-97.797707,Loop,Removed,LEFT TURN,192,LOC16-000950
3716,1ST ST / EBERHART LN,Southbound,2017-06-16T00:00:00Z,2024-04-24T14:59:00Z,30.200544,-97.785675,Radar - Smartmicro,Ok,THRU / LEFT TURN,425,LOC16-002085
4989,SLAUGHTER LN / CULLEN LN,Westbound,2017-06-15T00:00:00Z,2025-08-25T19:09:00Z,30.167196,-97.790932,Video,Ok,"LEFT TURN, THRU / RIGHT TURN",570,LOC16-002795
3630,FM 620 RD / ANDERSON MILL RD,Northbound,2017-06-19T00:00:00Z,2022-10-05T20:10:00Z,30.45545,-97.825806,Loop,Removed,THRU / RIGHT TURN,644,LOC16-003165
2909,SPICEWOOD SPRINGS RD / YAUPON DR,Eastbound,2017-06-23T00:00:00Z,2025-09-18T18:15:00Z,30.428312,-97.783051,Loop,Ok,LEFT TURN,763,LOC16-003760
4736,100 BLK E RIVERSIDE DR (AUSTIN AMERICAN-STATESMAN),Northbound,2017-06-15T00:00:00Z,2023-11-12T19:40:00Z,30.255238,-97.745018,Loop,Ok,"LEFT TURN, THRU / RIGHT TURN",179,LOC16-000885
3017,STASSNEY LN / DOVE SPRINGS DR,Westbound,2017-06-23T00:00:00Z,2023-12-17T19:03:00Z,30.193939,-97.756798,Loop,Ok,LEFT TURN,745,LOC16-003675
3054,STASSNEY LN / PALO BLANCO LN,Eastbound,2017-06-23T00:00:00Z,2025-09-05T01:06:00Z,30.193691,-97.749725,Video,Ok,"LEFT TURN, THRU / RIGHT TURN",738,LOC16-003640
5760,BURLESON RD / BEN WHITE BLVD SVRD,Southbound,2017-09-11T00:00:00Z,2023-12-23T00:51:00Z,30.214665,-97.733582,Video,Ok,"LEFT TURN, THRU / RIGHT TURN",584,LOC16-002865
4706,PLEASANT VALLEY RD / WILLIAM CANNON DR,Eastbound,2017-06-16T00:00:00Z,2025-08-06T14:47:00Z,30.179674,-97.746903,Loop,Removed,THRU / RIGHT TURN,198,LOC16-000980
3648,PAYTON GIN RD / OHLEN RD,Eastbound,2017-06-19T00:00:00Z,2023-06-02T20:35:00Z,30.364319,-97.714592,Loop,Removed,THRU ONLY,642,LOC16-003155
4623,DESSAU RD / WANDERING WAY,Northbound,2017-06-16T00:00:00Z,2023-12-23T01:24:00Z,30.369976,-97.667473,Video,Ok - Minor Issue,LEFT TURN,598,LOC16-002935
3995,FREIDRICH LN / WOODWARD ST,Eastbound,2017-06-16T00:00:00Z,2025-04-16T20:24:00Z,30.213259,-97.745468,Video,Ok,"LEFT TURN, THRU / RIGHT TURN",616,LOC16-003050
3582,BERKMAN DR / 290 HWY SVRD,Southbound,2017-06-19T00:00:00Z,2023-12-01T22:36:00Z,30.320869,-97.688927,Loop,Ok,THRU / RIGHT TURN,652,LOC16-003260
5785,7TH ST / PLEASANT VALLEY RD,Eastbound,2017-09-11T00:00:00Z,2025-04-15T14:12:00Z,30.260126,-97.709496,Video,Ok,"LEFT TURN, THRU / RIGHT TURN",355,LOC16-001740
